epoch,move legality,average reward,game len,off pol %,loss
0.0,0.34875014978111046,90.34790118253822,7.256054685858099,0.15296825981252823,1246090278.7539062
2.0,0.8910041037422897,335.3878206831123,1.568969022037709,0.12912679585912049,1.0655005432697343e+23
4.0,0.897655339172322,312.02418467747844,1.5280348531772836,0.13865743783241632,4.1244787076020935e+20
6.0,0.8963962476476933,375.300402669482,1.5420697476243717,0.14112226781402468,1.3400795688977752e+21
8.0,0.8981645633918952,357.0388548646195,1.6811134948941548,0.15104185707899073,1.0659872192434117e+20
10.0,0.9026121150063245,343.14128703999785,1.646905103273857,0.13803907299232637,7.30283058097868e+19
12.0,0.8823343565861954,354.79414948524936,1.6850924519058286,0.15138221133773352,5.782028500460634e+18
14.0,0.8873391913363645,352.38488802107554,1.678710583644539,0.13416182678310687,2.756697250146176e+16
16.0,0.8808822467982531,360.32540117113416,1.5935224676573916,0.12256302881965644,670772851267376.0
18.0,0.8943284277769423,342.82054702446266,1.5112752756588035,0.13452323292615917,52779497651456.0
20.0,0.8962782958311665,346.5260738380213,1.6371546395380232,0.13792731265841385,1201568037421056.0
22.0,0.908803031079568,378.7022354113671,1.5427432538250392,0.1369815903035065,165272165085536.0
24.0,0.8949408630513551,337.64769749288445,1.5669334928836431,0.14157081128988247,1945124291664.0
26.0,0.897470176499555,376.56684304178077,1.533570813788057,0.1428174572294792,757404467177.0
28.0,0.8911674817535813,331.8586312498552,1.5954388986903285,0.15428879361571532,5171087925037.4375
30.0,0.8952160978770829,355.1660913530575,1.5345520520687286,0.13882328734357077,7115092678.5625
32.0,0.8900503997299034,380.6000721758532,1.5606788151202595,0.140151063129249,68053341569.15625
34.0,0.8794745390264737,346.4151666029846,1.5609811414453874,0.13319413587376577,6129560880.359375
36.0,0.8971442056460188,355.6627696801759,1.6286185200897387,0.13929739087257792,32316517250.1875
38.0,0.8942569361987287,338.1007084377686,1.6490537675308288,0.1435797708857932,5932114026.234375
40.0,0.9093769451675239,356.3930866507581,1.598849303854649,0.13482841517613625,42658263900.25
42.0,0.916201884293544,366.14668699252877,1.5052488686574923,0.13080403738518984,6156868856.0546875
44.0,0.8966277730324685,356.8231325584399,1.5143142389879416,0.12959914417576787,6117414586.546875
46.0,0.9063447589990032,365.09242996084214,1.5534232410023985,0.13318859139322786,6102133135534.0
48.0,0.8947332266040293,358.18254887606383,1.5608617192535412,0.14948996260817757,6101241013.59375
50.0,0.9032684212576834,382.93432210043005,1.5411187363839984,0.15595117971551922,6120036676.359375
52.0,0.9048061660301082,371.35840877043086,1.6356716162715625,0.1463773400759277,6120188073.7421875
54.0,0.9057420643593364,361.93500376732305,1.5658608109372887,0.1398387346620937,6042413834.0546875
56.0,0.9050432357327858,361.856656601594,1.4846129687193912,0.15139973456274256,124631048068608.0
58.0,0.8994226100695374,306.9484649835272,1.5519844655462267,0.13579902735084154,2643204281904.8125
60.0,0.9073327195398186,334.2431630201291,1.5220220126910784,0.15373845650687518,6121520209.5625
62.0,0.9012637245582242,329.6532924053276,1.549703226527784,0.1382348590162584,6500278178.2578125
64.0,0.90289934851127,346.2234965904362,1.4842288821674507,0.13468167275040832,6153017861.03125
66.0,0.9078724513772902,363.8285523403609,1.5276034498149287,0.12711018673442379,11754432238.226562
68.0,0.8932858600954635,344.8235110185709,1.6301787694687209,0.13726923122100895,6028693442.3125
70.0,0.885957002993813,339.93020302529584,1.756496631673384,0.13605295200565984,6218661660.3515625
72.0,0.9045061147901396,374.9202143657612,1.5835341176950404,0.14554221972428563,6140038753.359375
74.0,0.897799630440561,384.5160160353556,1.575267779568092,0.1352685803896828,6194228792.8359375
76.0,0.9078594733297493,359.66978505027015,1.515560199229385,0.14179386740142402,6068989609.125
78.0,0.8998007220145046,355.1852950473884,1.570082661213504,0.1332349196848228,23297564565.25
80.0,0.8974343026150392,381.87575127800386,1.5210403302555815,0.13368597258934303,6104126954.84375
82.0,0.8928712580212916,354.8151960843218,1.597771793022884,0.13091897275169143,6112884135.109375
84.0,0.9004657585364946,343.20495782228716,1.551702407539514,0.12602376027476453,6056407547.1171875
86.0,0.9005304041790365,352.6585275375947,1.6009370687098672,0.1333089751993946,6134922801.96875
88.0,0.9015941298847593,354.8822888184959,1.4723222209488922,0.128459137067682,6011574036.5625
90.0,0.8766102371171571,329.72056356196276,1.693339675941815,0.13593745137349791,6002885193.0859375
92.0,0.8980406157271187,314.30197596362996,1.5746794606805685,0.14665781207597436,6123679197.125
94.0,0.8954856516516403,359.4718178956702,1.5423551445712638,0.1455345940361109,6141227733.59375
96.0,0.8970079444784851,381.6914056151388,1.589493525594733,0.12912161217035242,5982111151.7421875
98.0,0.894948755322697,374.20547432576865,1.5247454236975022,0.15248337572088616,6023175584.6015625
100.0,0.9062443122310017,379.22923477304937,1.5336305227577052,0.1435059005860022,5393136262208.0
102.0,0.8984468885057147,353.1605818218642,1.468173853357155,0.134835746637444,6138431291.953125
104.0,0.8965550445300837,378.8145171829678,1.5586932516921685,0.14567496601561059,6035403661.0078125
106.0,0.8911120259838846,313.6179926648953,1.5410817543315964,0.14558781232315704,6065107832.6875
108.0,0.8875769332176927,337.2850456494821,1.5989845875075532,0.1388884807261259,5963698809.796875
110.0,0.8887150334464555,371.20961809165516,1.6608343928404306,0.1461664423253795,5999907728.40625
112.0,0.9098833934649047,400.26520869457323,1.4866200324886412,0.13763200451637625,6186416518.828125
114.0,0.917331982479178,332.44131968736,1.5223876110694148,0.1409112935003587,6024645317.03125
116.0,0.8960288757803415,358.88606721915284,1.6593208456643516,0.14289490863145593,6162124685.640625
118.0,0.8991182533413536,372.27274014964553,1.5656942797457847,0.15216080252949268,6150265483.5625
120.0,0.9018091570369067,370.1637536103143,1.5831206455303066,0.12444098549013385,6105045598.84375
122.0,0.899634709244558,356.726394938291,1.5931800536375735,0.12757179736404498,6082387528.484375
124.0,0.8982210395008319,330.2939584636725,1.6107048627308989,0.1234493058400271,5965042891.765625
126.0,0.8922916575368814,337.15578781199275,1.6416030623659326,0.13585823043064224,6102957025.8984375
128.0,0.8992074375734015,340.8880801286882,1.5355521075120635,0.13629650459388876,6145984684.78125
130.0,0.8957404120765413,358.7436272710875,1.5536518272559687,0.1287221817502036,6149393578.046875
132.0,0.9010049294080877,376.3665927917924,1.574049339374856,0.13780288159780035,6123541655.34375
134.0,0.9131155037140997,364.3162601035818,1.418497667796472,0.12470633330241498,6079416203.546875
136.0,0.9023864493536132,340.6772148533841,1.6135423247797538,0.14695469490075938,6115753066.265625
138.0,0.8819520270901172,352.32743984793734,1.6605733796217932,0.13357813389601647,5875700944.0
140.0,0.8936964882177644,347.4752245551232,1.5228345813983548,0.14754506792821276,6066946280.078125
142.0,0.9000246831493894,344.80778390152335,1.4799467122338694,0.15141689010722287,6151498923.8671875
144.0,0.8945084672801984,337.30503114448084,1.5852571783784937,0.1332266654178936,6028197494.609375
146.0,0.9025293380595852,350.21220647992635,1.5899338618066559,0.11925306884314539,6101355018.84375
148.0,0.8955106322742296,369.4830472033296,1.5894554277738684,0.12958172224765915,6094671965.296875
150.0,0.8960692920718555,356.69655127245267,1.6123870484087122,0.13682401521815715,5953994410.1328125
152.0,0.9001888541131382,340.2018735158405,1.533517310926395,0.1401066249339754,6080436721.75
154.0,0.8929105302655171,358.4213050806074,1.6161200511014462,0.13181683697680635,5973473718.1875
156.0,0.8941913735016137,361.5280514903909,1.6481453043638672,0.1355686524138159,5988630053.140625
158.0,0.8859632574152873,331.59239743522306,1.6370941945871516,0.1382659266690138,5983015320.75
160.0,0.8955514510297016,354.4977725403378,1.6037720072877832,0.1409504835415366,5999756032.2421875
162.0,0.8883533428510393,329.00416913942763,1.6101634417323498,0.1411787155214166,6005718867.28125
164.0,0.8798722478911825,387.5867410371921,1.65107730140367,0.13338539921459405,6071679337.765625
166.0,0.9016850886017574,359.25802317096407,1.506622652550155,0.12775335924346312,6062119096.8125
168.0,0.8749184954054045,329.60080685408457,1.7483000993018314,0.15048309947943558,5899503641.421875
170.0,0.9016908282347116,381.79304976935254,1.5977806407020285,0.132522741531034,6055229594.84375
172.0,0.8911457961534605,361.7553943059092,1.5823014830547677,0.15537676871587355,6070178428.484375
174.0,0.890505249552118,335.23022823859884,1.5510324178036277,0.13858877994524652,5970738891.46875
176.0,0.8961842574353437,354.20858038452576,1.5775122876826106,0.1353119466744989,6071796193.984375
178.0,0.8887932219849438,335.41190598912607,1.5882645807646392,0.13546081239826352,6027742446.171875
180.0,0.8943671764033231,382.58707974885925,1.5725188693382555,0.12936420177502794,6086933669.0234375
182.0,0.8949864267266264,359.91260097178895,1.5704739785177122,0.1337562390081888,6029113556.25
184.0,0.9073091617891312,347.1490820544361,1.5796250396575138,0.11914029111195051,6123258767.03125
186.0,0.8933143460552404,354.2758123644155,1.6239350252601044,0.1342793157456593,6135323905.359375
188.0,0.917810526812546,372.2979910134863,1.436092514991653,0.1318430362816173,6171056506.1875
190.0,0.9030805525957062,335.2921065951403,1.5542902690395772,0.14199423149388865,6076886445.21875
192.0,0.8998417127159132,347.4315871661398,1.5115818195251451,0.1325401235256419,792941710512.0
194.0,0.8798593862253803,338.6284323102636,1.5903429012309238,0.13655961528153904,65324255728.515625
196.0,0.894512665458691,344.247046907239,1.5226146361923858,0.13719009910243435,6013689897.65625
198.0,0.8835178065005762,369.07382951562766,1.591900944241002,0.15120973446476774,6107350432.375
200.0,0.8989227204159916,386.1549898463112,1.5201470511228836,0.1296147224143715,6094593470.15625
202.0,0.8881676112036784,322.03455537045534,1.6520011393501126,0.14530325382507128,5893756309.359375
204.0,0.9168269294797942,364.82838028957235,1.4059398419757327,0.1258450513146988,6221042275.4375
206.0,0.8639237122583514,325.6259549577234,1.7791406693776985,0.13947801461615902,5913396399.296875
208.0,0.9044604181328424,367.3996793377363,1.544405733986528,0.13775401729974318,6151908228.765625
210.0,0.9061713628248023,382.4448633714013,1.508962364905584,0.12894197793625092,6131458844.9453125
212.0,0.8924525002471746,350.2188566006008,1.648551942924644,0.12432119967074774,5891501623.59375
214.0,0.8813208734245755,358.6857003442834,1.7647394953013116,0.15346177861811713,6004533964.0703125
216.0,0.9031131734040309,375.4275911121085,1.5716342356851871,0.1336149010094122,5981505726.140625
218.0,0.8913581477497483,355.2620037297063,1.4940171895936458,0.1473545928285968,6047785758.078125
220.0,0.8965304245905206,356.233946945055,1.5904568948584639,0.12848037021257938,6067574850.09375
222.0,0.892974162376611,354.58622607406994,1.519971542676086,0.1332533806039661,3748429142846.5
224.0,0.8993602326920765,367.5396684824887,1.557526842264248,0.14097451427252405,206554907223040.0
226.0,0.8863341449696703,337.48929727905784,1.6412332087908095,0.1433179756898089,24458606715414.625
228.0,0.9212604382561994,383.0224013135986,1.4915547734854306,0.12313976994527863,6311016179.015625
230.0,0.8928042224563437,365.6424268066122,1.6532713348054224,0.1323335208610758,6108847689.34375
232.0,0.8881827422939402,352.3739555560567,1.591422431388604,0.1313709173328008,625300341265.5
234.0,0.8972658841265554,329.3600781267965,1.5637221589997738,0.13465682301119358,5964243633.25
