epoch,move legality,average reward,game len,off pol %
0,0.3453525641025641,-0.16366185897435895,9.125,0.3223557692307692
epoch,move legality,average reward,game len,off pol %
0,0.36549202127659575,-0.15862699468085106,7.625,0.3211436170212766
