epoch,move legality,average reward,game len,off pol %,loss
0.0,0.34803492799637054,75.80032236856849,8.303236290309465,0.1615495929776882,1129747500.9609375
2.0,0.8918541787761859,390.22990991011955,1.6314251539893088,0.1217215906545674,1.1729295539196396e+19
4.0,0.897242267366917,382.0370225304482,1.5212005515121039,0.13032081224253253,4.1342396922585124e+18
6.0,0.8963322097376643,357.86539734098585,1.7091614770368437,0.1346165663290589,1.4560216536460278e+17
8.0,0.9015641055060587,331.8054446891326,1.5449029888820205,0.12210141171744104,1.250652901499224e+17
10.0,0.9001557707665397,340.99759705461634,1.5945373883802072,0.14951333645101836,6593971298.765625
12.0,0.905968185168671,345.15098142729715,1.4848079593641108,0.12465125354560241,6254211217.21875
14.0,0.8828985609505047,342.73455628087873,1.6152029040238964,0.14257077289938916,5970854869.640625
16.0,0.8876100416539822,363.85585298485154,1.6660616062438316,0.1468312712480958,6072415268.625
18.0,0.8877430578010289,374.5982930833945,1.7453292415666681,0.14747608860092737,6038287428.1953125
20.0,0.8918924234089622,360.9979727717878,1.5633945190078098,0.1459154662366549,5884106735.0390625
22.0,0.8851867932450045,329.57839801322314,1.6681004159937398,0.13627989463347953,6097507385.6953125
24.0,0.9013838577663933,356.83860673686917,1.5327697055197862,0.14268431335375198,6095629109.734375
26.0,0.8953376654129613,368.32766569401633,1.6565590872187892,0.1346216375268417,2551614497557.625
28.0,0.8916374944014773,339.67861186495657,1.52529693856763,0.14484195312000211,6068109321.953125
30.0,0.8935094590406489,343.93116959412157,1.5537894967426278,0.1193428814039898,6037910289.953125
32.0,0.8981728384121626,369.4994812452421,1.5532807147522842,0.13916353429702152,404714897600.0
34.0,0.878175460205833,328.56754406411926,1.7209784142558167,0.13554993441253346,6006509542.0859375
36.0,0.896824947361465,362.5552120223759,1.5715847477121043,0.1458662093277294,171251107368.0
38.0,0.8878565106066375,342.9433151619387,1.562629535262872,0.148656017334893,6045812472.6875
40.0,0.8961473769846894,322.72181470370344,1.5864048883423678,0.14779600553763733,5975357138.1875
42.0,0.885637071760562,340.83127767590844,1.4848599506131313,0.14011058686234978,6094883909.7265625
44.0,0.912137975073658,347.89930238715993,1.4927700652856113,0.12239994663666356,14755556319.3125
46.0,0.9038118478248554,363.5330270153679,1.5115769599751219,0.13481970090917553,6018609337.5546875
48.0,0.8884965799473649,381.87377138569934,1.6817776976557433,0.14265869075736615,5968811481.84375
50.0,0.882811752545275,355.69112969101633,1.7287665604348117,0.13368853749711282,6110814615.25
52.0,0.9003680329635656,372.7547439169134,1.5838591737418035,0.1382818893067139,6030363206.859375
54.0,0.8946306499597787,377.526883236024,1.6395985513753455,0.1466976342313639,29477064090.0
56.0,0.9085405902382978,376.4934762850208,1.4875227071852488,0.1415605414828813,6129337837.7734375
58.0,0.8818477767502636,313.1589121685517,1.666621947432018,0.1370388680710947,37912499241.484375
60.0,0.8841361103717295,351.44271456342693,1.6055580934862967,0.14479945331308255,6110670988.203125
62.0,0.8920100999757273,367.1633382250107,1.5518101707034033,0.13181049809552972,19483276983.9375
64.0,0.9204842679584081,363.09385031487807,1.450536833284058,0.1386550111175399,6225839868.328125
66.0,0.883958661822432,348.1827858553062,1.6124697005831936,0.11899258990000879,5991070230.359375
68.0,0.8863861135727528,352.74684489717055,1.6503637713634451,0.14395659328825475,6068106665.90625
70.0,0.896912377603634,355.25135473058083,1.5815759608700752,0.1461798641947417,6060247229.515625
72.0,0.9026963742520003,377.5406363669309,1.5717489562968983,0.1490220172159696,6152308993.625
74.0,0.8900556328314788,372.9428910287372,1.5484638301219928,0.14448381136693755,5973905822.0078125
76.0,0.8847857410127525,336.7264607697768,1.638517896627992,0.13284742908916294,6057319418.046875
78.0,0.8898906302494036,327.84589032991636,1.7439414087748037,0.14016544918189605,6105770858.3125
80.0,0.8883748697701409,323.27688930427456,1.614286358581022,0.14078940526754524,6037521073.640625
82.0,0.9136428131362309,377.906654788985,1.4528351866755742,0.1413863219420821,6204335883.7421875
84.0,0.8993561307486504,346.1027244989943,1.521178656483005,0.1263588267194674,6924461917.59375
86.0,0.9101948328916027,369.4845698103377,1.5227820298936592,0.13379613908827234,6087376030.21875
88.0,0.9028531105112263,367.98361271654284,1.523854842218188,0.13865074048971468,6129309937.5625
90.0,0.9049694986766375,366.69891670783267,1.4728284740310185,0.13137429835439668,6065613548.125
92.0,0.9099662884693489,358.3801529872351,1.5201392865920942,0.13249619566911014,6119959332.703125
94.0,0.9014820644298871,328.94708034466544,1.5834050932539363,0.11677740926794616,6023102210.46875
96.0,0.897122254616475,358.62108074518574,1.5907493446458685,0.13195860162546236,6148162511.8203125
98.0,0.8852892119112493,345.4812098054466,1.6122721174025199,0.1486731604659954,6051323697.640625
100.0,0.8885141746392283,361.383433173427,1.5452443522248946,0.15079852548881637,6090437223.265625
102.0,0.8977722442649851,388.49941041456896,1.6125434661490092,0.13282258313516748,5993681507.4140625
104.0,0.8902212399300642,322.211139426998,1.5862177108958715,0.13948383092048133,5875219819.453125
106.0,0.8915697271728953,367.737955579865,1.6140280228018111,0.1446097515826089,6070370094.09375
108.0,0.8890779236890726,359.7657939034004,1.5571637711733062,0.140243614253578,6006984585.359375
110.0,0.9024088973423428,359.8060999594393,1.5879998083771147,0.13703093760112633,6205742362.375
112.0,0.9067267377627561,361.8139093663096,1.5158101184511705,0.13381845229182673,6215399378.6875
114.0,0.8815244292430638,369.336530132451,1.7215216818460173,0.1385668598580916,5882346533.8515625
116.0,0.8891975136881569,372.9945281148123,1.7182512717737475,0.13959457953815196,6106805594.6484375
118.0,0.9023246009388557,381.963791633863,1.4447015870053903,0.12562900468587065,6296241035.609375
120.0,0.8924394647122275,353.4013662113347,1.5666970879873858,0.1450178405995093,6152728674.2109375
122.0,0.8912460783526793,370.2510583361601,1.6359560039004275,0.14545452121814706,6134896527.4375
124.0,0.9046657610895928,336.85692885694374,1.5388089343875027,0.13547258232622555,6136212645.8359375
126.0,0.8924267305396881,354.7605959417606,1.6658568206074662,0.13825099486729017,6016285209.25
128.0,0.8955657773516448,331.7899854045011,1.544597134648434,0.1221002356090349,5996654493.2421875
130.0,0.893174786083121,336.945543544102,1.6141872385834086,0.13717080385262106,6080021011.1796875
132.0,0.8983110971609751,345.8447379091276,1.506708533018594,0.13466978705184252,6200247540.5703125
134.0,0.8994376459742601,341.14125542343805,1.5384291506595864,0.12691664863488367,6043660021.015625
136.0,0.8915709236719794,354.17214268014163,1.564560199609632,0.15250564311681283,6063006486.484375
138.0,0.8975775403658448,334.25600924712796,1.5177975562612163,0.14028233111806385,6091552732.75
140.0,0.9025512589098537,361.4400217933924,1.480234702516586,0.13185629035795016,6056153139.078125
142.0,0.8982783368785723,368.5572220907164,1.5436437658247677,0.12158453683649172,6107446381.59375
144.0,0.8963489128243421,407.61567954441017,1.719785707800971,0.1364194401588988,6108059485.2109375
146.0,0.9040651145817469,383.2552327727897,1.5273794769806135,0.1341661816190782,6098743187.296875
148.0,0.8934814875882735,350.9891063966081,1.5589720909420284,0.1278133924812445,5954670621.359375
150.0,0.906779618574989,357.5575039916268,1.5140542475905314,0.126556502658728,6257547045.4375
152.0,0.9044665254090235,367.40356422511957,1.6275125807118795,0.14602993901520234,6167939708.84375
154.0,0.8947585141914975,311.1843519206585,1.6394855495710134,0.1434211181605656,5893356350.7890625
156.0,0.9018851757560172,347.0950813739901,1.4815216029157456,0.14813660858630656,6079817801.359375
158.0,0.8861162079171983,341.07002580786525,1.6545651204770973,0.130912897154366,6009844417.5625
160.0,0.8938211053214623,360.41122879161577,1.6082153030392181,0.14355140370283118,6041609980.875
162.0,0.8983661157487768,365.6483984894504,1.5620795721034901,0.13495201709642735,6127597331.15625
164.0,0.9125874654349703,362.3013056139892,1.43464813430412,0.13878974241842607,6096071671.6875
166.0,0.8984568950114089,373.28679492701735,1.5606499380751355,0.14827965850221161,5991439734.7578125
168.0,0.8894120095774307,370.5391838533135,1.5605425951889258,0.13655720586543924,6022496948.609375
170.0,0.8968999839558741,345.19068936144885,1.6431876126361502,0.15159768714884522,6082268711.4375
172.0,0.8901453022276017,380.00452263039034,1.649179802630771,0.13316520523648923,5965572369.234375
174.0,0.8892477259680185,337.65208750219495,1.5941596460864225,0.14852493872940775,5924634370.453125
176.0,0.8957954537421121,346.6423609836523,1.5940917562443429,0.12348302930702557,6169848085.78125
178.0,0.8821845542798749,358.51898213040096,1.82425668215812,0.1374297096012914,6035622192.8046875
180.0,0.8927398252971188,377.6004079798768,1.536689030287865,0.13609760368056018,6108691903.2578125
182.0,0.9045568595431863,374.30419817135714,1.3905901916009755,0.14881858011429255,6270558026.84375
184.0,0.9042289232015868,351.47301132950923,1.5996801506860798,0.1377147009418633,6123623656.546875
