0,0.30036407306144147,-0.17490898173463962,7.125,0.402099234829498
100,0.7048357718324574,-0.07379105704188578,3.095,0.31999898396319276
200,0.7614238931697459,-0.05964402670756368,2.60375,0.30868252797753276
300,0.756402136943615,-0.06089946576409627,2.63,0.3179371578889686
400,0.7660825692227108,-0.05847935769432242,2.51875,0.32138259829856247
