epoch,move legality,average reward,game len,off pol %
19600,0.7700794128576355,-0.05748014678559103,2.595,0.28808546976523663
19700,0.7823556167539428,-0.054411095811514175,2.5325,0.3006276359905278
19800,0.7779010560579569,-0.05552473598551083,2.375,0.29494372854609346
19900,0.7576772990840999,-0.06058067522897493,2.7375,0.3056992540745913
20000,0.7812445592360556,-0.05468886019098609,2.52,0.2982187975728291
20100,0.7506353446686366,-0.06234116383284096,2.775,0.32656864783494305
20200,0.7670276748490857,-0.058243081287728725,2.6075,0.3226435620949286
20300,0.7630291412746952,-0.059242714681326,2.61,0.32284959754658116
20400,0.7540614001391659,-0.061484649965208575,2.655,0.31446615594437677
20500,0.7561563784622969,-0.06096090538442566,2.75375,0.32317740460320193
20600,0.7724632658368672,-0.056884183540783215,2.5,0.3172537999918624
20700,0.7572184288661025,-0.060695392783474356,2.51875,0.33259152138696035
20800,0.7639505823591165,-0.059012354410220916,2.6225,0.2964787251228499
20900,0.7624949240254476,-0.059376268993638154,2.57125,0.32362896070261116
21000,0.7427947727363372,-0.06430130681591587,2.91625,0.31788092761526804
21100,0.7676209754778576,-0.05809475613053554,2.64625,0.3123556006859566
21200,0.7663128797408604,-0.058421780064784955,2.64,0.3042380036798291
21300,0.7573617591552142,-0.06065956021119653,2.7475,0.3240114133697007
21400,0.7653710158033601,-0.058657246049160186,2.61,0.321261671382868
21500,0.7486045944556753,-0.06284885138608119,2.78875,0.3470995458846241
21600,0.7598652494192369,-0.06003368764519091,2.61125,0.3311826107711762
21700,0.7583339476395504,-0.060416513090112506,2.71375,0.32206429317019636
21800,0.7702593363220562,-0.05743516591948611,2.4275,0.31637986565625636
21900,0.7477055088828172,-0.06307362277929576,2.6175,0.32877586721003627
22000,0.7673155610780811,-0.05817110973047966,2.54875,0.30530720016920754
22100,0.7573963956240758,-0.0606509010939811,2.7175,0.32815027777325506
22200,0.7463416540802322,-0.06341458647994218,2.7125,0.3260027486618933
22300,0.7671096885185835,-0.05822257787035411,2.5025,0.3166821919698357
22400,0.7669246682716313,-0.058268832932092146,2.50875,0.30931061423006606
22500,0.7747724001002493,-0.05630689997493779,2.54375,0.30001668760701544
22600,0.7497698999269943,-0.06255752501825161,2.69125,0.31505336800573497
22700,0.7635084645129606,-0.05912288387175991,2.68,0.31133698351227435
22800,0.7499949642594435,-0.06250125893513926,2.80625,0.314139258011158
22900,0.773439857875793,-0.05664003553105174,2.46,0.3129829770086181
23000,0.7612999173929695,-0.05967502065175764,2.64125,0.31215154763220976
23100,0.7630190704612508,-0.05924523238468736,2.55375,0.3119739231393949
23200,0.7586781909679483,-0.06033045225801256,2.71625,0.312881778050754
23300,0.750769145749751,-0.0623077135625623,2.72,0.31046669352631434
23400,0.757958460623951,-0.06051038484401227,2.6225,0.31152894133027986
23500,0.7664547662910806,-0.058386308427229736,2.3975,0.33072842660584123
23600,0.7569086656843044,-0.060772833578924004,2.75875,0.3101460118627434
23700,0.7698013174639278,-0.05754967063401813,2.655,0.3254358164113723
23800,0.7649372463912715,-0.05876568840218221,2.6275,0.3124511513822813
23900,0.760274567389724,-0.05993135815256907,2.55375,0.305269455106338
24000,0.7618116583434759,-0.05954708541413094,2.57625,0.31569467806554324
24100,0.7651973001462654,-0.05870067496343372,2.6525,0.30196820555183573
24200,0.7588331757160368,-0.060291706070991095,2.64375,0.3104224916724365
24300,0.765459307436977,-0.05863517314075584,2.6375,0.3164236596858666
24400,0.7723044775216136,-0.05692388061959663,2.6375,0.3036136100685028
24500,0.7577990814218113,-0.06055022964454726,2.72375,0.3095007401050841
24600,0.7564905908215532,-0.0608773522946115,2.78875,0.3183630534693816
24700,0.7725851700125677,-0.05685370749685817,2.655,0.2996825713077127
24800,0.7748950005939156,-0.05627624985152116,2.51375,0.30857272687390547
24900,0.7698512882268739,-0.05753717794328159,2.51125,0.29311208263768584
25000,0.7715766027110103,-0.05710584932224731,2.405,0.31158839520863124
25100,0.785803264681983,-0.05354918382950432,2.48625,0.2923911431709821
25200,0.7626768263009867,-0.05933079342475328,2.715,0.31068252902801985
25300,0.746628796443153,-0.06334280088921179,2.81375,0.3172172207080707
25400,0.7657307010726392,-0.05856732473184014,2.72375,0.3103829960699534
25500,0.7668083521114155,-0.0582979119721461,2.575,0.29477414980655586
25600,0.7651463943929848,-0.05871340140175369,2.59625,0.3200971116885796
25700,0.7676242972355614,-0.05809392569110961,2.5125,0.3162720195361302
25800,0.7650472905884965,-0.058738177352876036,2.4625,0.2981324332960189
25900,0.7590828207647802,-0.06022929480880501,2.59625,0.3010801120977903
26000,0.7726505514839431,-0.05683736212901432,2.4525,0.2856303470776493
26100,0.7739871365140502,-0.05650321587148744,2.52375,0.29123711952812914
26200,0.7675785832648306,-0.05810535418379223,2.6,0.30252016978886465
26300,0.769563587520484,-0.05760910311987902,2.47875,0.3038508242211797
26400,0.7458020796825869,-0.06354948007935342,2.7375,0.31443323440503496
26500,0.7783438588033562,-0.055414035299161064,2.5175,0.29312015089751614
26600,0.7705076094734415,-0.057373097631639676,2.6075,0.2944561838988773
26700,0.7610300097391169,-0.059742497565220674,2.5225,0.31264161907827565
26800,0.7722346533068162,-0.056941336673296,2.45375,0.29407678559923456
26900,0.7631440506879019,-0.05921398732802465,2.65625,0.29898407521545944
27000,0.7699451791809957,-0.05751370520475107,2.62,0.30104926545322114
27100,0.7752960377758719,-0.05617599055603211,2.4175,0.28394903879939226
27200,0.7645664696387613,-0.05885838259030958,2.6475,0.2904543836600369
27300,0.7870876951305031,-0.053228076217374264,2.4275,0.2726055596061682
27400,0.7640525679369682,-0.058986858015758106,2.7175,0.2985561298223699
27500,0.7655337640509969,-0.05861655898725084,2.48875,0.2980015038090265
27600,0.7776190807350041,-0.0555952298162491,2.52625,0.29038796842200476
27700,0.767298688183664,-0.05817532795408426,2.4175,0.29747588851780055
27800,0.7809424972316967,-0.05476437569207564,2.5625,0.29601471174160643
27900,0.7716267545211434,-0.05709331136971407,2.545,0.280921924353555
28000,0.7702201101746239,-0.057444972456344175,2.485,0.30768100752703537
28100,0.7793752505057399,-0.05515618737356507,2.45125,0.2860291751736681
28200,0.7710300770599753,-0.0572424807350062,2.63,0.3055552430757035
28300,0.7679893232539007,-0.05800266918652472,2.6,0.30948099392172346
28400,0.7819095385382657,-0.054522615365433465,2.37875,0.28995858772497934
28500,0.7666063005298906,-0.05834842486752741,2.4125,0.30083867366186906
28600,0.783497624151348,-0.054125593962162946,2.515,0.2826376125743364
28700,0.7697974060420302,-0.05755064848949223,2.60125,0.2895093246641522
28800,0.7741868208343583,-0.05645329479141042,2.4875,0.29893545127007554
28900,0.7761516116239234,-0.0559620970940192,2.4175,0.27943091494217187
29000,0.7702434415616173,-0.05743913960959551,2.52375,0.2919779990936007
29100,0.7647593324092928,-0.058810166897676736,2.75,0.2960077644268664
29200,0.773912485946731,-0.056521878513317185,2.5975,0.28860124472864446
29300,0.7694183376969097,-0.057645415575772546,2.6225,0.2895033490279284
29400,0.7642857931519059,-0.058928551712023436,2.68875,0.29634290815256964
29500,0.7901959243359394,-0.052451018916015064,2.49625,0.2745438581255289
29600,0.7879680853865081,-0.053007978653372916,2.44,0.2844354921457187
29700,0.7785012684916414,-0.05537468287708974,2.52875,0.29340407834102394
29800,0.7750845023803101,-0.056228874404922725,2.39,0.2870365778444953
29900,0.7680501937470398,-0.05798745156324001,2.70875,0.29602460799335295
30000,0.7841175654465937,-0.053970608638351604,2.4825,0.28474708146678196
30100,0.7490454801940157,-0.06273862995149601,2.7975,0.3177317374839122
30200,0.7535963425037704,-0.06160091437405724,2.6475,0.32155824927560966
30300,0.7579958266048673,-0.06050104334878334,2.57125,0.32347538942493353
30400,0.7682338456845882,-0.057941538578852925,2.56875,0.3231222797916012
30500,0.743516129888151,-0.06412096752796229,2.72,0.33347628566296
30600,0.7519595453847876,-0.062010113653803156,2.91125,0.31945023959815844
30700,0.7562288325592739,-0.060942791860181506,2.53125,0.33320681144456393
30800,0.7418885085636956,-0.06452787285907609,2.695,0.3341428718124336
30900,0.7517947073322064,-0.062051323166948516,2.68625,0.32673220242942524
31000,0.7418635522465774,-0.0645341119383557,2.72375,0.3336502507451665
31100,0.7513039951127989,-0.06217400122180032,2.6925,0.3200028493993014
31200,0.7671033447749014,-0.05822416380627459,2.4725,0.32095550456452693
31300,0.7592694017969499,-0.060182649550762565,2.49375,0.3193561490566902
31400,0.754733829975649,-0.06131654250608765,2.75125,0.3272983351282602
31500,0.7730318717848081,-0.05674203205379797,2.50125,0.31766404981746144
31600,0.7499531722102408,-0.06251170694743989,2.7325,0.3112450442507492
31700,0.7617032404414023,-0.05957418988964957,2.63,0.325845621601502
31800,0.7821779124634441,-0.05445552188413907,2.4,0.31145654862818734
31900,0.7582134567033443,-0.0604466358241639,2.56625,0.3248763757386916
32000,0.7570907585534683,-0.060727310361632994,2.73875,0.31634338902401965
32100,0.7412942049339075,-0.06467644876652331,2.79,0.31801137423841863
32200,0.7486545938089185,-0.06283635154777026,2.88375,0.3258500357986259
32300,0.7625645601158958,-0.05935885997102615,2.66,0.3167765158847106
32400,0.7537716434634271,-0.06155708913414342,2.7675,0.32162962065294437
32500,0.7738612539742268,-0.056534686506443374,2.6375,0.3130110010063742
32600,0.7607108633737245,-0.0598222841565691,2.6875,0.3137400768743699
32700,0.7564022627593969,-0.060899434310150664,2.675,0.3246541997381954
32800,0.7448769553825223,-0.06378076115436937,2.70625,0.3179831426600349
32900,0.7671313828167157,-0.05821715429582125,2.55625,0.313248584506849
33000,0.7713962271710519,-0.05715094320723697,2.5775,0.3063058208224008
33100,0.7652459747968793,-0.0586885063007804,2.6425,0.2998575440652276
33200,0.7597560790095024,-0.060060980247624594,2.67875,0.3071475048860232
33300,0.7533215993218139,-0.061669600169546514,2.7,0.3101461527417526
33400,0.7732872035414993,-0.05667819911462512,2.39125,0.31603392777747347
33500,0.7636025797879921,-0.05909935505300202,2.62625,0.3126476262697426
33600,0.755953222640695,-0.061011694339826415,2.655,0.3210355743700371
33700,0.75936653911936,-0.060158365220159944,2.54375,0.3034759222209087
33800,0.7730021849757249,-0.0567494537560687,2.49,0.31254890882552333
33900,0.7744857306122275,-0.05637856734694312,2.60875,0.30775254026410903
34000,0.7626166982376377,-0.059345825440590694,2.7725,0.30450124647916954
34100,0.7606782706335693,-0.059830432341607696,2.6025,0.30470842596217507
34200,0.769455986644227,-0.05763600333894324,2.7375,0.29984554917016026
34300,0.7617454104569444,-0.05956364738576389,2.61625,0.3095856107118765
34400,0.7519215842419915,-0.062019603939502226,2.6975,0.3138256785939678
34500,0.7679154192897064,-0.0580211451775734,2.61625,0.3118972745550814
34600,0.7670185199992693,-0.05824537000018275,2.5175,0.31172444913825187
34700,0.7771407186352743,-0.05571482034118144,2.545,0.2897131243214695
34800,0.7698246212373765,-0.05754384469065582,2.46125,0.30754941095164573
34900,0.7685587175043649,-0.057860320623908786,2.635,0.30673147558946423
35000,0.7634339536801051,-0.05914151157997387,2.44625,0.2912785581566933
35100,0.7735869584340762,-0.05660326039148093,2.6225,0.3004507158032355
35200,0.7582006959491008,-0.06044982601272474,2.67875,0.3044870404298351
35300,0.7624493027534384,-0.05938767431164044,2.69375,0.3202691409307089
35400,0.7734211504242965,-0.056644712393925836,2.605,0.303750734945859
35500,0.7616707933986108,-0.059582301650347363,2.595,0.3186212336620295
35600,0.7791487576885184,-0.05521281057787024,2.61125,0.29671851904257773
35700,0.75271913511905,-0.061820216220237534,2.6225,0.3109385181936965
35800,0.7634272874971643,-0.059143178125709024,2.59875,0.3069822258752368
35900,0.7637787634701962,-0.05905530913245114,2.57,0.30602475120700984
36000,0.7678657749317469,-0.058033556267063136,2.5675,0.3066122606313418
36100,0.7835429228691418,-0.05411426928271443,2.40625,0.29809848571351216
36200,0.784299378063899,-0.05392515548402512,2.58,0.2865595074376744
36300,0.757545305065555,-0.06061367373361122,2.655,0.3156577961839188
36400,0.7651419485114052,-0.05871451287214888,2.5975,0.3007266386744123
36500,0.7666822798106238,-0.05832943004734426,2.57,0.3031592408211943
36600,0.7706390844439288,-0.05734022888901781,2.63375,0.3095170786718956
36700,0.770162608965107,-0.05745934775872327,2.6025,0.29100648533261575
36800,0.7677584957715986,-0.05806037605710026,2.6,0.300318881866677
36900,0.7853282430898328,-0.05366793922754181,2.60875,0.28579035045244905
37000,0.7690463730214419,-0.057738406744639634,2.72875,0.2992099682012623
37100,0.7492574992105965,-0.06268562519735082,2.72625,0.3102475116402269
37200,0.7679988186645395,-0.05800029533386515,2.465,0.30133123395673367
37300,0.7688677523570567,-0.05778306191073583,2.6075,0.3060033596263575
37400,0.7718265773822498,-0.05704335565443767,2.52125,0.29272747920893066
37500,0.750497613387171,-0.062375596653207424,2.83,0.31109181437348676
37600,0.7710261071540514,-0.05724347321148717,2.5025,0.2998391745872621
37700,0.7581956782266317,-0.060451080443342124,2.6025,0.3180395118068084
37800,0.7555062859193561,-0.061123428520161206,2.7325,0.3035961536862004
37900,0.780257333232583,-0.05493566669185438,2.47875,0.29356988133275186
38000,0.7591043768309489,-0.06022390579226276,2.6175,0.31583929534987176
38100,0.7621777140835164,-0.05945557147912098,2.65875,0.295295012925298
38200,0.779825631301583,-0.05504359217460414,2.36375,0.28741945414356246
38300,0.7766409052336344,-0.05583977369159143,2.3275,0.2959110766568938
38400,0.7639274980630866,-0.05901812548422827,2.57375,0.29999999295854507
38500,0.7792422523364914,-0.05518943691587702,2.36,0.29541503779661105
38600,0.7665862280839565,-0.05835344297901084,2.55,0.29721998818970385
38700,0.7613786865751162,-0.059655328356221046,2.52875,0.30442485122579016
38800,0.7580104814791229,-0.06049737963021938,2.74,0.31163962114050653
38900,0.7733705421047021,-0.05665736447382442,2.49375,0.28994271005002953
39000,0.7666146076605017,-0.05834634808487462,2.45875,0.2992785295968603
39100,0.791144700669465,-0.05221382483263392,2.545,0.28443262449540346
