epoch,move legality,average reward,game len,off pol %,loss
0.0,0.3627017947330447,-0.1593245513167388,5.125,0.4063943001443001,-27.83720588684082
0.0,0.42499427655677646,-0.14375143086080586,5.0,0.3762344426406926,-26.442211866378784
0.0,0.32490870906320884,-0.1687728227341978,9.3125,0.29751377434754483,-61.429458141326904
0.0,0.3923597798285462,-0.15191005504286345,9.875,0.41848646188574656,-65.63218593597412
0.0,0.34342867916397324,-0.1641428302090067,4.8125,0.33923777203188965,-25.114153385162354
0.0,0.3237762183010051,-0.1690559454247487,11.25,0.3788078344457766,-76.59636449813843
0.0,0.34624081006119456,-0.16343979748470136,13.3125,0.3448162262980706,-98.86994934082031
0.0,0.35604246232879955,-0.16098938441780014,8.875,0.3696405406071104,-56.499144554138184
0.0,0.32762804429591236,-0.16809298892602192,9.4375,0.2686051005008075,-63.79833745956421
0.0,0.40577012686387687,-0.14855746828403077,8.25,0.3023001593314093,-47.60306191444397
0.0,0.34415893526276586,-0.16396026618430853,9.8125,0.40147758547456125,-68.09613227844238
0.0,0.3688838267467299,-0.15777904331331752,6.9375,0.3794671465034368,-45.72729444503784
0.0,0.3012602226142811,-0.17468494434642973,9.8125,0.43101234180434156,-62.53931379318237
0.0,0.34966849987001725,-0.16258287503249566,9.25,0.4511209495337437,-62.93897485733032
