epoch,move legality,average reward,game len,off pol %
0,0.32600108225108226,-0.16849972943722946,6.125,0.44239718614718615
epoch,move legality,average reward,game len,off pol %
0,0.2664511305136305,-0.18338721737159236,6.25,0.39422074265824264
