epoch,move legality,average reward,game len,off pol %
0,0.30060951593209656,-0.17484762101697585,7.25,0.4872836169207137
epoch,move legality,average reward,game len,off pol %
0,0.33659136002886003,-0.165852159992785,8.0,0.3462143759018759
epoch,move legality,average reward,game len,off pol %
0,0.3452380952380953,-0.16369047619047616,5.625,0.337797619047619
