epoch,move legality,average reward,game len,off pol %
0,0.34945887445887447,-0.16263528138528138,12.375,0.5808658008658009
epoch,move legality,average reward,game len,off pol %
0,0.38400675900675896,-0.15399831024831023,9.0,0.4393166143166143
epoch,move legality,average reward,game len,off pol %
0,0.4231359649122807,-0.1442160087719298,4.375,0.4151315789473684
