epoch,move legality,average reward,game len,off pol %
0,0.386959347338029,-0.15326016316549276,6.75,0.5224916869596042
epoch,move legality,average reward,game len,off pol %
0,0.32753632819422296,-0.16811591795144423,6.375,0.36015971114655326
