epoch,move legality,average reward,game len,off pol %
1129,0.5641266768704976,-0.10896833078237562,3.68125,0.06600200442893525
1139,0.5334218956389039,-0.11664452609027405,3.7625,0.06032035452507587
1149,0.5486143823514439,-0.11284640441213904,4.175,0.051978576076219474
1159,0.5152181654866912,-0.12119545862832723,4.0625,0.06232741538627479
1169,0.5409891347995168,-0.11475271630012077,3.78125,0.05450636004679912
1179,0.5621271203608227,-0.10946821990979434,3.54375,0.052157104289692426
1189,0.5297214041711026,-0.11756964895722433,3.76875,0.055654428121376866
1199,0.5503213505772453,-0.1124196623556887,4.1,0.050853491655215785
1209,0.5892242833759378,-0.10269392915601563,3.5875,0.049916054329657275
1219,0.5744218286819386,-0.1063945428295153,3.5,0.060505480528458465
1229,0.5762430271133175,-0.10593924322167059,3.4875,0.04773194339051116
1239,0.5871710069363897,-0.10320724826590258,3.2875,0.048613670202776245
1249,0.5658853211900328,-0.10852866970249186,3.475,0.05239587259844127
1259,0.5549066908776276,-0.11127332728059311,4.06875,0.05190278696329027
1269,0.5291013608775471,-0.11772465978061324,3.99375,0.049627710306097535
1279,0.5352844678434129,-0.11617888303914678,3.81875,0.06228655311372895
1289,0.5635390262594349,-0.10911524343514131,3.65,0.06094871728080783
1299,0.561979398372758,-0.10950515040681055,3.83125,0.03941835481669862
1309,0.5524543870529802,-0.11188640323675489,4.00625,0.04558860549246468
1319,0.5235998253125752,-0.11910004367185618,4.6125,0.038543802364343474
1329,0.5337431979220504,-0.11656420051948742,3.9125,0.04645911212037319
1339,0.5307951191728127,-0.11730122020679676,3.975,0.04769998637382639
1349,0.5229730021492685,-0.11925674946268291,4.26875,0.044337001711953344
1359,0.5469207401658394,-0.11326981495854009,4.6125,0.04816538477670471
1369,0.5067707076984724,-0.12330732307538192,4.16875,0.041078755377035925
1379,0.5478397274289197,-0.11304006814277012,3.40625,0.04580343349460996
1389,0.5551067049780285,-0.11122332375549297,3.73125,0.042517393758202585
1399,0.5634638919001935,-0.1091340270249516,3.69375,0.055106740922155215
1409,0.6041300067031488,-0.09896749832421278,3.5125,0.03172469908489646
1419,0.5766282749221021,-0.10584293126947453,3.35625,0.04801967293864546
1429,0.5653909256984976,-0.10865226857537558,4.1125,0.03944456343630472
1439,0.617507126501329,-0.09562321837466783,3.86875,0.04725196959052276
1449,0.6385451384364431,-0.09036371539088939,3.59375,0.05131426129727763
1459,0.6333021249546513,-0.09167446876133709,4.0875,0.053884806385816664
1469,0.6468359186089341,-0.08829102034776655,3.4375,0.05208299988336381
1479,0.6174416115056112,-0.0956395971235973,3.30625,0.05034349358609228
1489,0.6350613622488621,-0.0912346594377845,3.00625,0.04585184780497281
1499,0.6081237177156779,-0.09796907057108063,3.81875,0.04935361148354568
1509,0.6496936009703606,-0.08757659975740993,4.95625,0.049470149370511966
1519,0.6578621985653235,-0.08553445035866918,3.74375,0.05648374773374774
1529,0.6841010647553839,-0.07897473381115408,3.40625,0.045428091888689716
1539,0.6374752848764793,-0.09063117878088013,3.8375,0.04294463859261653
1549,0.6468610017149593,-0.08828474957126017,3.46875,0.054734635893781816
1559,0.638202328382824,-0.09044941790429405,3.29375,0.03879929098679099
1569,0.6425645400451743,-0.08935886498870645,3.35625,0.05568068531088479
1579,0.6237328354451953,-0.09406679113870124,4.15625,0.0557503362034971
1589,0.6392665300385889,-0.09018336749035286,3.39375,0.0456965564732109
1599,0.6341939753621455,-0.09145150615946371,3.425,0.04231832134987043
1609,0.6491139171237201,-0.08772152071907,3.55625,0.05663621458439906
1619,0.6600534669551938,-0.08498663326120155,3.2125,0.043702973515884716
1629,0.6531372296677562,-0.08671569258306108,3.08125,0.03656461693813072
1639,0.6439847011204909,-0.0890038247198774,3.4875,0.04053169808280903
1649,0.6257677688201243,-0.09355805779496887,3.75625,0.050794866738683365
1659,0.6533711929838295,-0.08665720175404273,3.50625,0.03594106707321248
1669,0.645538606599354,-0.08861534835016147,3.625,0.03998090918716544
1679,0.6587430104617603,-0.08531424738455999,3.1875,0.042966254810004836
1689,0.6432115501362163,-0.08919711246594596,4.21875,0.05048172326575161
1699,0.6357121803259089,-0.09107195491852282,3.825,0.04210428338941546
1709,0.6627931480069637,-0.08430171299825912,2.93125,0.03360756111578479
1719,0.6396418056070272,-0.09008954859824317,2.9375,0.0505295071751725
1729,0.6552685031944526,-0.08618287420138694,3.3875,0.044891364426738925
1739,0.6608739875760237,-0.08478150310599414,4.98125,0.04786149779718772
1749,0.6609769575808174,-0.08475576060479557,3.19375,0.03840599147584442
1759,0.6294693758433074,-0.09263265603917321,4.275,0.04231520509059918
1769,0.6588610070126508,-0.08528474824683735,3.3,0.049339575765084236
1779,0.6147375568665476,-0.09631561078336318,4.275,0.05501745072300072
1789,0.6672672849542527,-0.08318317876143687,2.725,0.04524507290954659
1799,0.6485995783618594,-0.08785010540953518,3.49375,0.0546641621974842
1809,0.6589800945914627,-0.08525497635213439,3.39375,0.04511731775879991
1819,0.6661251467717269,-0.08346871330706848,3.375,0.039040819347613026
1829,0.6831847824186759,-0.07920380439533102,3.44375,0.039113605915194485
1839,0.6663626144009975,-0.08340934639975066,3.525,0.04938563870459252
1849,0.6563594069899031,-0.08591014825252428,4.475,0.04789658783353711
1859,0.6519220258473586,-0.08701949353816044,4.53125,0.06140944116652817
1869,0.6456774763913079,-0.0885806309021731,3.64375,0.042157195624664565
1879,0.6727117947136094,-0.08182205132159777,2.84375,0.04059506892451355
1889,0.6523799105841084,-0.08690502235397309,3.60625,0.04208228298367029
1899,0.6569268792030847,-0.08576828019922902,3.66875,0.0435065768357953
1909,0.6404372974061261,-0.08989067564846852,3.3125,0.0429323828476215
1919,0.6771998962947036,-0.08070002592632412,3.175,0.03843609691530274
1929,0.6496785902489266,-0.08758035243776847,3.75,0.047783550276607134
1939,0.6695078767809068,-0.08262303080477341,4.5375,0.04759014904425561
1949,0.6886140266478085,-0.07784649333804795,2.93125,0.0443145432010235
1959,0.6504351153467846,-0.0873912211633039,4.4125,0.04985020988835427
1969,0.6481068861307834,-0.08797327846730431,4.14375,0.041692374697889396
1979,0.6587181776681063,-0.08532045558297353,3.925,0.04758772474701937
1989,0.6540309196628192,-0.0864922700842952,4.225,0.042500162343220876
1999,0.6446187951858715,-0.08884530120353214,3.39375,0.049061791114851754
2009,0.6453784615373949,-0.08865538461565131,4.3,0.04554118440789447
2019,0.6543506252733758,-0.08641234368165603,4.04375,0.04911613465604363
2029,0.6486955591337076,-0.08782611021657322,4.125,0.041011075589081854
2039,0.6510235983069973,-0.08724410042325069,4.13125,0.04813652457756643
2049,0.6481471884792529,-0.08796320288018691,4.11875,0.0358249347857306
2059,0.6407040437340172,-0.08982398906649575,3.375,0.047738645827526044
2069,0.6526599229796902,-0.08683501925507749,3.98125,0.06431403201933723
2079,0.6454612217583662,-0.08863469456040853,3.34375,0.041432448059603236
2089,0.6489375551431238,-0.08776561121421914,3.38125,0.05257722438305832
2099,0.6401661843230122,-0.08995845391924692,3.9625,0.052429032203853254
2109,0.6480092893653961,-0.08799767765865092,3.45625,0.053625160706061804
2119,0.6583319529529776,-0.08541701176175573,4.38125,0.04962228636420453
2129,0.6676943278181846,-0.08307641804545397,3.15,0.043263123013504094
2139,0.6217148862286812,-0.09457127844282971,3.95,0.04712078611924261
2149,0.6620913774785204,-0.08447715563036992,3.8625,0.049902336364267795
2159,0.6469035918680621,-0.08827410203298447,4.075,0.043248898990395225
2169,0.6556335425225164,-0.0860916143693709,3.19375,0.03747397930850068
2179,0.6517282610794835,-0.08706793473012905,3.40625,0.0475518123955624
2189,0.6568476380936425,-0.08578809047658938,3.81875,0.03832132106779901
2199,0.660100017425385,-0.0849749956436538,4.3875,0.03895230841462459
2209,0.6509492680321138,-0.08726268299197154,4.0,0.04879129749164211
2219,0.6367042679542676,-0.09082393301143304,3.38125,0.039077467671217656
2229,0.6492493805905512,-0.08768765485236231,3.43125,0.057457482850272225
2239,0.6408852229379538,-0.08977869426551152,5.40625,0.05741001046091811
2249,0.6777097697215041,-0.08057255756962403,3.1125,0.04227307145077594
2259,0.6645757576855477,-0.08385606057861307,4.2375,0.05701506423715365
2269,0.6555327153059165,-0.08611682117352089,4.4875,0.05185879230039196
2279,0.6579633950713072,-0.0855091512321733,4.4,0.033917045032937396
2289,0.6611848399431867,-0.08470379001420328,4.5,0.04477436441740606
2299,0.660882504755181,-0.08477937381120482,3.8,0.05531687745503361
2309,0.6638458602434381,-0.08403853493914051,3.8125,0.04597469025555519
2319,0.6752125478687979,-0.0811968630328006,2.8,0.04472041847041846
2329,0.6711264348935844,-0.08221839127660405,3.44375,0.039739540608443064
2339,0.67379032780403,-0.08155241804899258,3.3375,0.041224371960719694
2349,0.6753240932298676,-0.08116897669253317,3.6875,0.05525762953298456
2359,0.6674802824490327,-0.08312992938774193,3.15625,0.042439502627002634
2369,0.6631487618835575,-0.08421280952911062,3.45,0.04878496164450125
2379,0.6744315820273634,-0.0813921044931591,3.125,0.04383004132520387
2389,0.6616782386292439,-0.08458044034268922,3.95,0.050321818845258784
2399,0.6721560876565488,-0.08196097808586285,3.43125,0.045546614291339105
2409,0.6617432834540478,-0.0845641791364882,3.9,0.04710390111328831
2419,0.6777613805896358,-0.08055965485259112,3.35,0.046588003421120926
2429,0.6535843996689585,-0.08660390008276045,3.01875,0.04823148716071511
2439,0.6468134812165548,-0.08829662969586126,3.16875,0.04896385491525011
2449,0.6844974666971209,-0.07887563332571987,3.48125,0.033278424431372876
2459,0.6603358512450084,-0.08491603718874804,3.16875,0.04896001182327704
2469,0.6678528172827676,-0.08303679567930813,4.3625,0.04831561516077979
2479,0.665127726080464,-0.08371806847988411,2.90625,0.0384060830273098
2489,0.6561271843377683,-0.08596820391555814,3.5625,0.0448114157230173
2499,0.6520388240416609,-0.08699029398958494,3.4375,0.05639081115352007
2509,0.667231238430687,-0.08319219039232838,2.8625,0.050302592117849466
2519,0.6864032038293572,-0.07839919904266071,3.20625,0.050784339283800495
2529,0.6600663879758482,-0.08498340300603788,4.04375,0.04461541446308403
2539,0.6874422812089593,-0.07813942969776021,3.53125,0.032287398930657366
2549,0.6584474245905169,-0.0853881438523709,3.51875,0.0393461023929774
2559,0.658039938003173,-0.08549001549920676,3.45,0.05215213257632536
2569,0.6608209412115658,-0.08479476469710845,3.3875,0.052967197732822734
2579,0.6633740967957926,-0.08415647580105193,3.425,0.05103462716519935
2589,0.6768899965774963,-0.08077750085562589,3.25625,0.038073275104525114
2599,0.6759839555090378,-0.08100401112274061,3.1125,0.0298422162176274
2609,0.6433845909531233,-0.08915385226171921,4.75,0.04022413534953638
2619,0.6452490178374027,-0.08868774554064937,3.63125,0.05726350195442191
2629,0.6641104043276793,-0.08397239891808018,3.15625,0.043014861086530895
2639,0.6641633448638533,-0.0839591637840367,3.4625,0.03910812483659305
2649,0.654095378736043,-0.08647615531598934,3.36875,0.042286527475519295
2659,0.6615369555213304,-0.08461576111966743,3.175,0.0495116977929478
2669,0.6839709595959593,-0.07900726010101018,3.21875,0.04838559877622378
2679,0.6664722565823368,-0.08338193585441583,3.36875,0.05272260859438101
2689,0.6928736516396361,-0.07678158709009097,3.19375,0.039291096043413805
2699,0.6786504849243269,-0.08033737876891833,3.80625,0.03444018664803202
2709,0.6783814388270684,-0.08040464029323294,3.6875,0.03502553785234672
2719,0.669539472366387,-0.08261513190840336,4.0375,0.04618734967527116
2729,0.685597830988456,-0.07860054225288605,3.775,0.03973900005489679
2739,0.666285090602767,-0.08342872734930844,3.5125,0.04431524532506536
2749,0.6909831051639155,-0.07725422370902117,3.7,0.039901782797665895
2759,0.6848622701715732,-0.07878443245710677,3.19375,0.048160411618880974
2769,0.6780403259934511,-0.08048991850163738,2.9125,0.04692264332889334
2779,0.6779247961609077,-0.08051880095977317,3.6625,0.03267667323127983
2789,0.6835321500722757,-0.07911696248193106,4.29375,0.03760309976563281
2799,0.6714110938125887,-0.08214722654685302,3.875,0.0327316260082068
2809,0.6780577070019478,-0.08048557324951319,3.31875,0.03892159233254487
2819,0.689518580796159,-0.07762035480096038,3.09375,0.02935321936580352
2829,0.6879867470375205,-0.07800331324062001,3.05625,0.03419803330184078
2839,0.678892177130253,-0.0802769557174369,3.06875,0.03157496811485298
2849,0.6463667418091379,-0.08840831454771557,4.04375,0.045818872634779594
2859,0.6734824715426847,-0.08162938211432881,3.775,0.048492072798475234
2869,0.6630328134134531,-0.08424179664663671,4.10625,0.03685746422113872
2879,0.6769933115603476,-0.08075167210991316,3.425,0.04557139267431682
2889,0.6795713709361452,-0.08010715726596386,2.975,0.04725932810118307
2899,0.6646964724316379,-0.08382588189209066,3.6375,0.053258099801955686
2909,0.6539851827289412,-0.0865037043177647,3.35,0.058747398465831935
2919,0.6772391199371833,-0.08069022001570422,3.08125,0.0366073330278876
2929,0.6810673127737272,-0.07973317180656825,3.26875,0.04454513018657756
2939,0.6840561396875423,-0.07898596507811442,3.2,0.03657625436205864
2949,0.6355176402504963,-0.0911205899373759,4.6625,0.06147144776260351
2959,0.654885422189619,-0.08627864445259532,3.81875,0.04567919970854952
2969,0.6897183004165306,-0.0775704248958674,2.95,0.0452262298732445
2979,0.6680038641331847,-0.08299903396670379,4.08125,0.05187894012349405
2989,0.6797678691922113,-0.08005803270194725,2.9,0.04622343482540851
2999,0.6728042183694909,-0.0817989454076274,3.78125,0.03759192154210839
3009,0.6782927006606844,-0.08042682483482888,3.9625,0.04415182007765089
3019,0.6759469110873421,-0.08101327222816436,3.875,0.04009161295248671
3029,0.6885486296791445,-0.07786284258021398,3.13125,0.03193080612198259
3039,0.6667365527190195,-0.08331586182024515,3.7875,0.04005813500652646
3049,0.691048100291521,-0.07723797492711973,2.9375,0.035637076739050436
3059,0.6590767498892858,-0.0852308125276787,3.70625,0.04385137066384384
3069,0.6737818547325614,-0.0815545363168598,3.3,0.042788523127332
3079,0.689234001626376,-0.07769149959340589,3.3625,0.042076432479479516
3089,0.6856844330407016,-0.07857889173982474,3.29375,0.04056559039499013
3099,0.6779716712936823,-0.08050708217657952,3.4,0.04904223305378197
3109,0.6560337734665536,-0.08599155663336164,3.4625,0.046975521459217115
3119,0.6848533935116813,-0.07878665162207965,3.16875,0.04001904044023609
3129,0.6879227114260007,-0.07801932214349985,2.95,0.03704798354058222
3139,0.6698657301866219,-0.08253356745334456,3.36875,0.05027029551685881
3149,0.658032664235779,-0.08549183394105539,3.74375,0.04822547013439488
3159,0.681068605797009,-0.07973284855074787,3.25625,0.05470636726210539
3169,0.6788112826376009,-0.08029717934059982,3.525,0.03413584020595758
3179,0.6352902951600873,-0.09117742620997836,3.08125,0.050152010412427096
3189,0.6538280122655123,-0.08654299693362202,3.18125,0.03982255591630592
3199,0.6672864280420746,-0.08317839298948139,3.53125,0.04967002298426951
3209,0.6561747038360071,-0.08595632404099827,3.325,0.04185571680893537
3219,0.6725974563582784,-0.08185063591043043,3.65,0.050902717645664876
3229,0.6894510825163397,-0.07763722937091508,3.38125,0.044009733628299824
3239,0.6640224413483546,-0.0839943896629114,3.825,0.05806844650305933
3249,0.6849468879155473,-0.07876327802111308,3.75625,0.04955795781464071
3259,0.68613989437098,-0.07846502640725513,3.45625,0.03703548014485515
3269,0.6760817809824585,-0.08097955475438548,3.25625,0.04167629716136479
3279,0.6873742495502582,-0.07815643761243549,3.65625,0.041544388085731646
3289,0.6680219246664436,-0.08299451883338924,3.64375,0.04514405960298392
3299,0.6877258678821179,-0.07806853302947066,2.9875,0.045025408619158616
3309,0.6625831026612274,-0.08435422433469317,3.0625,0.05397159264346764
3319,0.6607010146448912,-0.08482474633877726,3.5875,0.04277999848105381
3329,0.6573687942843605,-0.08565780142890997,3.91875,0.050130123778979116
3339,0.67719846687218,-0.08070038328195503,2.90625,0.0377296340301855
3349,0.6973292869750947,-0.07566767825622633,3.28125,0.04530760145776976
3359,0.7096396902961144,-0.0725900774259714,3.3875,0.03975841185072601
3369,0.6815346040705756,-0.07961634898235606,3.2125,0.04638372945756169
3379,0.6550250093353347,-0.0862437476661664,3.7125,0.05041037913611198
3389,0.6872454076925825,-0.0781886480768544,3.39375,0.04063363427508165
3399,0.6900862153573547,-0.0774784461606613,3.19375,0.04581056096681096
3409,0.6725003213161111,-0.08187491967097238,2.775,0.04066551093278067
3419,0.6634390307759872,-0.08414024230600327,3.36875,0.050885273392066874
3429,0.6904513247758525,-0.07738716880603685,3.86875,0.040659684448406966
3439,0.6728942549659015,-0.08177643625852472,3.31875,0.034602994578850924
3449,0.6832336384680133,-0.07919159038299667,3.51875,0.041592061487894835
3459,0.6750760886376695,-0.08123097784058272,3.175,0.05211657623422329
3469,0.6766468461339387,-0.0808382884665155,3.125,0.04683790130461326
3479,0.6616193183250034,-0.08459517041874924,4.8375,0.052853537713455724
3489,0.6803494318622401,-0.07991264203444,3.68125,0.037561257563509344
3499,0.6635382480694981,-0.0841154379826256,3.43125,0.05091340528840529
3509,0.68140724313526,-0.079648189216185,3.46875,0.029993448229369335
3519,0.6812310842732785,-0.07969222893168043,3.6625,0.04231750168188235
3529,0.6681890626900099,-0.08295273432749758,3.675,0.03834483805560887
3539,0.67323100464959,-0.0816922488376025,3.15,0.040992213196160567
3549,0.6516101901570648,-0.08709745246073378,3.3,0.05763835459883254
3559,0.6494890273032448,-0.08762774317418884,3.5375,0.048821136322593675
3569,0.6727527962762241,-0.081811800930944,3.3,0.038766769972843736
3579,0.6525717477964477,-0.0868570630508881,3.66875,0.05350876064933728
3589,0.6771178460611027,-0.08072053848472441,3.7125,0.04696238748459143
3599,0.6609041360417616,-0.08477396598955961,3.30625,0.05318901391221438
3609,0.6900959687956969,-0.0774760078010758,3.0375,0.03422728577280208
3619,0.6360301922923863,-0.09099245192690354,3.69375,0.04561829482636475
3629,0.6515466008837658,-0.08711334977905869,4.70625,0.04955003619008298
3639,0.6594960248085248,-0.08512599379786888,3.31875,0.05926310668498166
3649,0.6965124458874459,-0.07587188852813857,2.875,0.03130873466810967
3659,0.668034015303905,-0.08299149617402382,3.98125,0.051360543835802706
3669,0.6832873029748029,-0.07917817425629928,3.2625,0.047258860930735946
