epoch,move legality,average reward,game len,off pol %
0,0.2987982601193918,-0.17530043497015205,12.25,0.3797661440044752
epoch,move legality,average reward,game len,off pol %
0,0.3592870670995671,-0.1601782332251082,7.0,0.46639610389610386
